timestamp,equity,cash,fg,zone
2020-01-06 12:00:00+00:00,10176.64475041148,4994.462940739713,41,fear
2020-01-06 16:00:00+00:00,10204.93240562144,4994.462940739713,41,fear
2020-01-06 20:00:00+00:00,10331.546266978292,4994.462940739713,41,fear
2020-01-07 00:00:00+00:00,10365.988807815764,4994.462940739713,40,fear
2020-01-07 04:00:00+00:00,10350.280098113357,4994.462940739713,40,fear
2020-01-07 08:00:00+00:00,10349.61043102398,4994.462940739713,40,fear
2020-01-07 12:00:00+00:00,10246.438881214039,4994.462940739713,40,fear
2020-01-07 16:00:00+00:00,10421.050213487155,4994.462940739713,40,fear
2020-01-07 20:00:00+00:00,10438.124534259588,4994.462940739713,40,fear
2020-01-08 00:00:00+00:00,10522.330493753056,4994.462940739713,51,greed
2020-01-08 04:00:00+00:00,10504.073808971221,4994.462940739713,51,greed
2020-01-08 08:00:00+00:00,10514.936961006115,4994.462940739713,51,greed
2020-01-08 12:00:00+00:00,10467.010776149833,4994.462940739713,51,greed
2020-01-08 16:00:00+00:00,10283.420889178178,10283.420889178178,51,greed
2020-01-08 20:00:00+00:00,10283.420889178178,10283.420889178178,51,greed
2020-01-09 00:00:00+00:00,10283.420889178178,10283.420889178178,44,fear
2020-01-09 04:00:00+00:00,10283.420889178178,10283.420889178178,44,fear
2020-01-09 08:00:00+00:00,10283.420889178178,10283.420889178178,44,fear
2020-01-09 12:00:00+00:00,10283.420889178178,10283.420889178178,44,fear
2020-01-09 16:00:00+00:00,10283.420889178178,10283.420889178178,44,fear
2020-01-09 20:00:00+00:00,10283.420889178178,10283.420889178178,44,fear
2020-01-10 00:00:00+00:00,10283.420889178178,10283.420889178178,41,fear
2020-01-10 04:00:00+00:00,10283.420889178178,10283.420889178178,41,fear
2020-01-10 08:00:00+00:00,10283.420889178178,10283.420889178178,41,fear
2020-01-10 12:00:00+00:00,10283.420889178178,10283.420889178178,41,fear
2020-01-10 16:00:00+00:00,10283.420889178178,10283.420889178178,41,fear
2020-01-10 20:00:00+00:00,10283.420889178178,10283.420889178178,41,fear
2020-01-11 00:00:00+00:00,10283.420889178178,10283.420889178178,50,greed
2020-01-11 04:00:00+00:00,10283.420889178178,10283.420889178178,50,greed
2020-01-11 08:00:00+00:00,10283.420889178178,10283.420889178178,50,greed
2020-01-11 12:00:00+00:00,10283.420889178178,10283.420889178178,50,greed
2020-01-11 16:00:00+00:00,10283.420889178178,10283.420889178178,50,greed
2020-01-11 20:00:00+00:00,10283.420889178178,10283.420889178178,50,greed
2020-01-12 00:00:00+00:00,10283.420889178178,10283.420889178178,45,fear
2020-01-12 04:00:00+00:00,10283.420889178178,10283.420889178178,45,fear
2020-01-12 08:00:00+00:00,10283.420889178178,10283.420889178178,45,fear
2020-01-12 12:00:00+00:00,10283.420889178178,10283.420889178178,45,fear
2020-01-12 16:00:00+00:00,10283.420889178178,10283.420889178178,45,fear
2020-01-12 20:00:00+00:00,10283.420889178178,10283.420889178178,45,fear
2020-01-13 00:00:00+00:00,10283.420889178178,10283.420889178178,49,fear
2020-01-13 04:00:00+00:00,10283.420889178178,10283.420889178178,49,fear
2020-01-13 08:00:00+00:00,10283.420889178178,10283.420889178178,49,fear
2020-01-13 12:00:00+00:00,10283.420889178178,10283.420889178178,49,fear
2020-01-13 16:00:00+00:00,10283.420889178178,10283.420889178178,49,fear
2020-01-13 20:00:00+00:00,10283.420889178178,10283.420889178178,49,fear
2020-01-14 00:00:00+00:00,10283.420889178178,10283.420889178178,56,greed
2020-01-14 04:00:00+00:00,10283.420889178178,10283.420889178178,56,greed
2020-01-14 08:00:00+00:00,10283.420889178178,10283.420889178178,56,greed
2020-01-14 12:00:00+00:00,10283.420889178178,10283.420889178178,56,greed
2020-01-14 16:00:00+00:00,10283.420889178178,10283.420889178178,56,greed
2020-01-14 20:00:00+00:00,10283.420889178178,10283.420889178178,56,greed
2020-01-15 00:00:00+00:00,10283.420889178178,10283.420889178178,54,greed
2020-01-15 04:00:00+00:00,10283.420889178178,10283.420889178178,54,greed
2020-01-15 08:00:00+00:00,10283.420889178178,10283.420889178178,54,greed
2020-01-15 12:00:00+00:00,10283.420889178178,10283.420889178178,54,greed
2020-01-15 16:00:00+00:00,10283.420889178178,10283.420889178178,54,greed
2020-01-15 20:00:00+00:00,10283.420889178178,10283.420889178178,54,greed
2020-01-16 00:00:00+00:00,10283.420889178178,10283.420889178178,55,greed
2020-01-16 04:00:00+00:00,10283.420889178178,10283.420889178178,55,greed
2020-01-16 08:00:00+00:00,10283.420889178178,10283.420889178178,55,greed
2020-01-16 12:00:00+00:00,10283.420889178178,10283.420889178178,55,greed
2020-01-16 16:00:00+00:00,10283.420889178178,10283.420889178178,55,greed
2020-01-16 20:00:00+00:00,10283.420889178178,10283.420889178178,55,greed
2020-01-17 00:00:00+00:00,10283.420889178178,10283.420889178178,54,greed
2020-01-17 04:00:00+00:00,10283.420889178178,10283.420889178178,54,greed
2020-01-17 08:00:00+00:00,10283.420889178178,10283.420889178178,54,greed
2020-01-17 12:00:00+00:00,10283.420889178178,10283.420889178178,54,greed
2020-01-17 16:00:00+00:00,10283.420889178178,10283.420889178178,54,greed
2020-01-17 20:00:00+00:00,10283.420889178178,10283.420889178178,54,greed
2020-01-18 00:00:00+00:00,10283.420889178178,10283.420889178178,51,greed
2020-01-18 04:00:00+00:00,10283.420889178178,10283.420889178178,51,greed
2020-01-18 08:00:00+00:00,10283.420889178178,10283.420889178178,51,greed
2020-01-18 12:00:00+00:00,10283.420889178178,10283.420889178178,51,greed
2020-01-18 16:00:00+00:00,10283.420889178178,10283.420889178178,51,greed
2020-01-18 20:00:00+00:00,10283.420889178178,10283.420889178178,51,greed
2020-01-19 00:00:00+00:00,10283.420889178178,10283.420889178178,53,greed
2020-01-19 04:00:00+00:00,10283.420889178178,10283.420889178178,53,greed
2020-01-19 08:00:00+00:00,10283.420889178178,10283.420889178178,53,greed
2020-01-19 12:00:00+00:00,10283.420889178178,10283.420889178178,53,greed
2020-01-19 16:00:00+00:00,10283.420889178178,10283.420889178178,53,greed
2020-01-19 20:00:00+00:00,10283.420889178178,10283.420889178178,53,greed
2020-01-20 00:00:00+00:00,10283.420889178178,10283.420889178178,48,fear
2020-01-20 04:00:00+00:00,10283.420889178178,10283.420889178178,48,fear
2020-01-20 08:00:00+00:00,10283.420889178178,10283.420889178178,48,fear
2020-01-20 12:00:00+00:00,10283.420889178178,10283.420889178178,48,fear
2020-01-20 16:00:00+00:00,10283.420889178178,10283.420889178178,48,fear
2020-01-20 20:00:00+00:00,10283.420889178178,10283.420889178178,48,fear
2020-01-21 00:00:00+00:00,10283.420889178178,10283.420889178178,49,fear
2020-01-21 04:00:00+00:00,10283.420889178178,10283.420889178178,49,fear
2020-01-21 08:00:00+00:00,10283.420889178178,10283.420889178178,49,fear
2020-01-21 12:00:00+00:00,10283.420889178178,10283.420889178178,49,fear
2020-01-21 16:00:00+00:00,10283.420889178178,10283.420889178178,49,fear
2020-01-21 20:00:00+00:00,10283.420889178178,10283.420889178178,49,fear
2020-01-22 00:00:00+00:00,10283.420889178178,10283.420889178178,52,greed
2020-01-22 04:00:00+00:00,10283.420889178178,10283.420889178178,52,greed
2020-01-22 08:00:00+00:00,10283.420889178178,10283.420889178178,52,greed
2020-01-22 12:00:00+00:00,10283.420889178178,10283.420889178178,52,greed
2020-01-22 16:00:00+00:00,10283.420889178178,10283.420889178178,52,greed
2020-01-22 20:00:00+00:00,10283.420889178178,10283.420889178178,52,greed
2020-01-23 00:00:00+00:00,10283.420889178178,10283.420889178178,49,fear
2020-01-23 04:00:00+00:00,10283.420889178178,10283.420889178178,49,fear
2020-01-23 08:00:00+00:00,10283.420889178178,10283.420889178178,49,fear
2020-01-23 12:00:00+00:00,10283.420889178178,10283.420889178178,49,fear
2020-01-23 16:00:00+00:00,10283.420889178178,10283.420889178178,49,fear
2020-01-23 20:00:00+00:00,10283.420889178178,10283.420889178178,49,fear
2020-01-24 00:00:00+00:00,10283.420889178178,10283.420889178178,40,fear
2020-01-24 04:00:00+00:00,10283.420889178178,10283.420889178178,40,fear
2020-01-24 08:00:00+00:00,10283.420889178178,10283.420889178178,40,fear
2020-01-24 12:00:00+00:00,10283.420889178178,10283.420889178178,40,fear
2020-01-24 16:00:00+00:00,10283.420889178178,10283.420889178178,40,fear
2020-01-24 20:00:00+00:00,10283.420889178178,10283.420889178178,40,fear
2020-01-25 00:00:00+00:00,10283.420889178178,10283.420889178178,41,fear
2020-01-25 04:00:00+00:00,10283.420889178178,10283.420889178178,41,fear
2020-01-25 08:00:00+00:00,10283.420889178178,10283.420889178178,41,fear
2020-01-25 12:00:00+00:00,10283.420889178178,10283.420889178178,41,fear
2020-01-25 16:00:00+00:00,10283.420889178178,10283.420889178178,41,fear
2020-01-25 20:00:00+00:00,10283.420889178178,10283.420889178178,41,fear
2020-01-26 00:00:00+00:00,10283.420889178178,10283.420889178178,42,fear
2020-01-26 04:00:00+00:00,10283.420889178178,10283.420889178178,42,fear
2020-01-26 08:00:00+00:00,10283.420889178178,10283.420889178178,42,fear
2020-01-26 12:00:00+00:00,10283.420889178178,10283.420889178178,42,fear
2020-01-26 16:00:00+00:00,10283.420889178178,7712.565666883634,42,fear
2020-01-26 20:00:00+00:00,10305.618691514868,5136.160994004917,42,fear
2020-01-27 00:00:00+00:00,10315.106470155166,5136.160994004917,50,greed
2020-01-27 04:00:00+00:00,10295.893109557353,5136.160994004917,50,greed
2020-01-27 08:00:00+00:00,10322.548283620712,5136.160994004917,50,greed
2020-01-27 12:00:00+00:00,10365.56829725698,5136.160994004917,50,greed
2020-01-27 16:00:00+00:00,10390.372131521708,5136.160994004917,50,greed
2020-01-27 20:00:00+00:00,10365.031714134106,5136.160994004917,50,greed
2020-01-28 00:00:00+00:00,10437.756629777748,5136.160994004917,54,greed
2020-01-28 04:00:00+00:00,10407.837359972229,5136.160994004917,54,greed
2020-01-28 08:00:00+00:00,10409.36676870028,5136.160994004917,54,greed
2020-01-28 12:00:00+00:00,10398.065051310583,5136.160994004917,54,greed
2020-01-28 16:00:00+00:00,10379.733686329691,5136.160994004917,54,greed
2020-01-28 20:00:00+00:00,10509.079630419265,5136.160994004917,54,greed
2020-01-29 00:00:00+00:00,10537.348483091111,5136.160994004917,57,greed
2020-01-29 04:00:00+00:00,10589.473461824398,5136.160994004917,57,greed
2020-01-29 08:00:00+00:00,10511.420400255407,5136.160994004917,57,greed
2020-01-29 12:00:00+00:00,10484.72309125183,5136.160994004917,57,greed
2020-01-29 16:00:00+00:00,10538.811422693014,5136.160994004917,57,greed
2020-01-29 20:00:00+00:00,10456.968096819164,5136.160994004917,57,greed
2020-01-30 00:00:00+00:00,10438.830222404724,5136.160994004917,57,greed
2020-01-30 04:00:00+00:00,10535.93189192345,5136.160994004917,57,greed
2020-01-30 08:00:00+00:00,10507.22379287246,5136.160994004917,57,greed
2020-01-30 12:00:00+00:00,10559.435267408071,5136.160994004917,57,greed
2020-01-30 16:00:00+00:00,10635.045300474727,5136.160994004917,57,greed
2020-01-30 20:00:00+00:00,10720.48975570808,5136.160994004917,57,greed
2020-01-31 00:00:00+00:00,10744.385080152464,5136.160994004917,55,greed
2020-01-31 04:00:00+00:00,10661.007944025068,5136.160994004917,55,greed
2020-01-31 08:00:00+00:00,10622.339063891126,5136.160994004917,55,greed
2020-01-31 12:00:00+00:00,10579.28046628462,7815.930667016872,55,greed
2020-01-31 16:00:00+00:00,10569.61089078174,7815.930667016872,55,greed
2020-01-31 20:00:00+00:00,10578.513039657408,7815.930667016872,55,greed
2020-02-01 00:00:00+00:00,10632.539874213186,7815.930667016872,57,greed
2020-02-01 04:00:00+00:00,10626.70743184637,7815.930667016872,57,greed
2020-02-01 08:00:00+00:00,10593.09414557445,7815.930667016872,57,greed
2020-02-01 12:00:00+00:00,10601.382353148347,7815.930667016872,57,greed
2020-02-01 16:00:00+00:00,10621.795901432208,7815.930667016872,57,greed
2020-02-01 20:00:00+00:00,10633.921242142169,7815.930667016872,57,greed
2020-02-02 00:00:00+00:00,10587.568673858517,7815.930667016872,57,greed
2020-02-02 04:00:00+00:00,10688.71550332516,7815.930667016872,57,greed
2020-02-02 08:00:00+00:00,10758.397841076081,7815.930667016872,57,greed
2020-02-02 12:00:00+00:00,10770.3696964606,7815.930667016872,57,greed
2020-02-02 16:00:00+00:00,10755.174649241788,7815.930667016872,57,greed
2020-02-02 20:00:00+00:00,10708.208139656366,7815.930667016872,57,greed
2020-02-03 00:00:00+00:00,10753.48631066192,7815.930667016872,59,greed
2020-02-03 04:00:00+00:00,10732.765791727174,7815.930667016872,59,greed
2020-02-03 08:00:00+00:00,10729.696085218322,7815.930667016872,59,greed
2020-02-03 12:00:00+00:00,10695.008401668307,7815.930667016872,59,greed
2020-02-03 16:00:00+00:00,10734.761100957927,7815.930667016872,59,greed
2020-02-03 20:00:00+00:00,10727.393805336684,7815.930667016872,59,greed
2020-02-04 00:00:00+00:00,10702.068726638663,7815.930667016872,56,greed
2020-02-04 04:00:00+00:00,10705.752374449285,7815.930667016872,56,greed
2020-02-04 08:00:00+00:00,10684.724884863655,7815.930667016872,56,greed
2020-02-04 12:00:00+00:00,10707.133742378268,7815.930667016872,56,greed
2020-02-04 16:00:00+00:00,10700.226902733353,7815.930667016872,56,greed
2020-02-04 20:00:00+00:00,10715.421949952166,7815.930667016872,56,greed
2020-02-05 00:00:00+00:00,10730.003055869209,7815.930667016872,53,greed
2020-02-05 04:00:00+00:00,10745.505073738907,7815.930667016872,53,greed
2020-02-05 08:00:00+00:00,10847.726300483648,7815.930667016872,53,greed
2020-02-05 12:00:00+00:00,10868.139848767507,7815.930667016872,53,greed
2020-02-05 16:00:00+00:00,10916.641211607355,7815.930667016872,53,greed
2020-02-05 20:00:00+00:00,10943.654628885244,7815.930667016872,53,greed
2020-02-06 00:00:00+00:00,10985.863093381946,7815.930667016872,61,greed
2020-02-06 04:00:00+00:00,11027.764587227764,7815.930667016872,61,greed
2020-02-06 08:00:00+00:00,11045.415399653657,7815.930667016872,61,greed
2020-02-06 12:00:00+00:00,11076.112464742168,7815.930667016872,61,greed
2020-02-06 16:00:00+00:00,11067.2103158665,7815.930667016872,61,greed
2020-02-06 20:00:00+00:00,11088.084320126687,7815.930667016872,61,greed
2020-02-07 00:00:00+00:00,11149.631935629151,7815.930667016872,56,greed
2020-02-07 04:00:00+00:00,11176.645352907042,7815.930667016872,56,greed
2020-02-07 08:00:00+00:00,11198.747239770768,7815.930667016872,56,greed
2020-02-07 12:00:00+00:00,11217.011993498432,7815.930667016872,56,greed
2020-02-07 16:00:00+00:00,11214.249257640467,7815.930667016872,56,greed
2020-02-07 20:00:00+00:00,11243.718440125438,7815.930667016872,56,greed
2020-02-08 00:00:00+00:00,11151.473759534463,7815.930667016872,56,greed
2020-02-08 04:00:00+00:00,11199.514666397981,7815.930667016872,56,greed
2020-02-08 08:00:00+00:00,11287.461757876565,7815.930667016872,56,greed
2020-02-08 12:00:00+00:00,11270.885342728769,7815.930667016872,56,greed
2020-02-08 16:00:00+00:00,11266.280782965492,7815.930667016872,56,greed
2020-02-08 20:00:00+00:00,11239.420851013047,7815.930667016872,56,greed
2020-02-09 00:00:00+00:00,11323.530809355565,7815.930667016872,56,greed
2020-02-09 04:00:00+00:00,11340.874651130574,7815.930667016872,56,greed
2020-02-09 08:00:00+00:00,11316.930940361535,7815.930667016872,56,greed
2020-02-09 12:00:00+00:00,11297.591789355774,7815.930667016872,56,greed
2020-02-09 16:00:00+00:00,11296.363906752234,7815.930667016872,56,greed
2020-02-09 20:00:00+00:00,11322.916868053795,7815.930667016872,56,greed
2020-02-10 00:00:00+00:00,11275.643387817488,7815.930667016872,57,greed
2020-02-10 04:00:00+00:00,11248.476485214156,7815.930667016872,57,greed
2020-02-10 08:00:00+00:00,11171.887307818322,11171.887307818322,57,greed
2020-02-10 12:00:00+00:00,11171.887307818322,11171.887307818322,57,greed
2020-02-10 16:00:00+00:00,11171.887307818322,11171.887307818322,57,greed
2020-02-10 20:00:00+00:00,11171.887307818322,11171.887307818322,57,greed
2020-02-11 00:00:00+00:00,11171.887307818322,11171.887307818322,52,greed
2020-02-11 04:00:00+00:00,11171.887307818322,11171.887307818322,52,greed
2020-02-11 08:00:00+00:00,11171.887307818322,11171.887307818322,52,greed
2020-02-11 12:00:00+00:00,11171.887307818322,11171.887307818322,52,greed
2020-02-11 16:00:00+00:00,11171.887307818322,11171.887307818322,52,greed
2020-02-11 20:00:00+00:00,11171.887307818322,11171.887307818322,52,greed
2020-02-12 00:00:00+00:00,11171.887307818322,11171.887307818322,61,greed
2020-02-12 04:00:00+00:00,11171.887307818322,11171.887307818322,61,greed
2020-02-12 08:00:00+00:00,11171.887307818322,11171.887307818322,61,greed
2020-02-12 12:00:00+00:00,11171.887307818322,11171.887307818322,61,greed
2020-02-12 16:00:00+00:00,11171.887307818322,11171.887307818322,61,greed
2020-02-12 20:00:00+00:00,11171.887307818322,11171.887307818322,61,greed
2020-02-13 00:00:00+00:00,11171.887307818322,11171.887307818322,65,greed
2020-02-13 04:00:00+00:00,11171.887307818322,11171.887307818322,65,greed
2020-02-13 08:00:00+00:00,11171.887307818322,11171.887307818322,65,greed
2020-02-13 12:00:00+00:00,11171.887307818322,11171.887307818322,65,greed
2020-02-13 16:00:00+00:00,11171.887307818322,11171.887307818322,65,greed
2020-02-13 20:00:00+00:00,11171.887307818322,11171.887307818322,65,greed
2020-02-14 00:00:00+00:00,11171.887307818322,11171.887307818322,63,greed
2020-02-14 04:00:00+00:00,11171.887307818322,11171.887307818322,63,greed
2020-02-14 08:00:00+00:00,11171.887307818322,11171.887307818322,63,greed
2020-02-14 12:00:00+00:00,11171.887307818322,11171.887307818322,63,greed
2020-02-14 16:00:00+00:00,11171.887307818322,11171.887307818322,63,greed
2020-02-14 20:00:00+00:00,11171.887307818322,11171.887307818322,63,greed
2020-02-15 00:00:00+00:00,11171.887307818322,11171.887307818322,64,greed
2020-02-15 04:00:00+00:00,11171.887307818322,11171.887307818322,64,greed
2020-02-15 08:00:00+00:00,11171.887307818322,11171.887307818322,64,greed
2020-02-15 12:00:00+00:00,11171.887307818322,11171.887307818322,64,greed
2020-02-15 16:00:00+00:00,11171.887307818322,11171.887307818322,64,greed
2020-02-15 20:00:00+00:00,11171.887307818322,11171.887307818322,64,greed
2020-02-16 00:00:00+00:00,11171.887307818322,11171.887307818322,59,greed
2020-02-16 04:00:00+00:00,11171.887307818322,11171.887307818322,59,greed
2020-02-16 08:00:00+00:00,11171.887307818322,11171.887307818322,59,greed
2020-02-16 12:00:00+00:00,11171.887307818322,11171.887307818322,59,greed
2020-02-16 16:00:00+00:00,11171.887307818322,11171.887307818322,59,greed
2020-02-16 20:00:00+00:00,11171.887307818322,11171.887307818322,59,greed
2020-02-17 00:00:00+00:00,11171.887307818322,11171.887307818322,49,fear
2020-02-17 04:00:00+00:00,11171.887307818322,11171.887307818322,49,fear
2020-02-17 08:00:00+00:00,11171.887307818322,11171.887307818322,49,fear
2020-02-17 12:00:00+00:00,11171.887307818322,11171.887307818322,49,fear
2020-02-17 16:00:00+00:00,11171.887307818322,11171.887307818322,49,fear
2020-02-17 20:00:00+00:00,11171.887307818322,11171.887307818322,49,fear
2020-02-18 00:00:00+00:00,11171.887307818322,11171.887307818322,53,greed
2020-02-18 04:00:00+00:00,11171.887307818322,11171.887307818322,53,greed
2020-02-18 08:00:00+00:00,11171.887307818322,11171.887307818322,53,greed
2020-02-18 12:00:00+00:00,11171.887307818322,11171.887307818322,53,greed
2020-02-18 16:00:00+00:00,11171.887307818322,11171.887307818322,53,greed
2020-02-18 20:00:00+00:00,11171.887307818322,11171.887307818322,53,greed
2020-02-19 00:00:00+00:00,11171.887307818322,11171.887307818322,50,greed
2020-02-19 04:00:00+00:00,11171.887307818322,11171.887307818322,50,greed
2020-02-19 08:00:00+00:00,11171.887307818322,11171.887307818322,50,greed
2020-02-19 16:00:00+00:00,11171.887307818322,5585.943653909161,50,greed
2020-02-19 20:00:00+00:00,10871.396614535046,10871.396614535046,50,greed
2020-02-20 00:00:00+00:00,10871.396614535046,10871.396614535046,44,fear
2020-02-20 04:00:00+00:00,10871.396614535046,10871.396614535046,44,fear
2020-02-20 08:00:00+00:00,10871.396614535046,10871.396614535046,44,fear
2020-02-20 12:00:00+00:00,10871.396614535046,10871.396614535046,44,fear
2020-02-20 16:00:00+00:00,10871.396614535046,10871.396614535046,44,fear
2020-02-20 20:00:00+00:00,10871.396614535046,10871.396614535046,44,fear
2020-02-21 00:00:00+00:00,10871.396614535046,10871.396614535046,44,fear
2020-02-21 04:00:00+00:00,10871.396614535046,10871.396614535046,44,fear
2020-02-21 08:00:00+00:00,10871.396614535046,10871.396614535046,44,fear
2020-02-21 12:00:00+00:00,10871.396614535046,10871.396614535046,44,fear
2020-02-21 16:00:00+00:00,10871.396614535046,10871.396614535046,44,fear
2020-02-21 20:00:00+00:00,10871.396614535046,10871.396614535046,44,fear
2020-02-22 00:00:00+00:00,10871.396614535046,10871.396614535046,43,fear
2020-02-22 04:00:00+00:00,10871.396614535046,10871.396614535046,43,fear
2020-02-22 08:00:00+00:00,10871.396614535046,10871.396614535046,43,fear
2020-02-22 12:00:00+00:00,10871.396614535046,10871.396614535046,43,fear
2020-02-22 16:00:00+00:00,10871.396614535046,10871.396614535046,43,fear
2020-02-22 20:00:00+00:00,10871.396614535046,10871.396614535046,43,fear
2020-02-23 00:00:00+00:00,10871.396614535046,10871.396614535046,46,fear
2020-02-23 04:00:00+00:00,10871.396614535046,10871.396614535046,46,fear
2020-02-23 08:00:00+00:00,10871.396614535046,10871.396614535046,46,fear
2020-02-23 12:00:00+00:00,10871.396614535046,10871.396614535046,46,fear
2020-02-23 16:00:00+00:00,10871.396614535046,10871.396614535046,46,fear
2020-02-23 20:00:00+00:00,10871.396614535046,10871.396614535046,46,fear
2020-02-24 00:00:00+00:00,10871.396614535046,10871.396614535046,46,fear
2020-02-24 04:00:00+00:00,10871.396614535046,10871.396614535046,46,fear
2020-02-24 08:00:00+00:00,10871.396614535046,10871.396614535046,46,fear
2020-02-24 12:00:00+00:00,10871.396614535046,10871.396614535046,46,fear
2020-02-24 16:00:00+00:00,10871.396614535046,10871.396614535046,46,fear
2020-02-24 20:00:00+00:00,10871.396614535046,10871.396614535046,46,fear
2020-02-25 00:00:00+00:00,10871.396614535046,10871.396614535046,44,fear
2020-02-25 04:00:00+00:00,10871.396614535046,10871.396614535046,44,fear
2020-02-25 08:00:00+00:00,10871.396614535046,10871.396614535046,44,fear
2020-02-25 12:00:00+00:00,10871.396614535046,10871.396614535046,44,fear
2020-02-25 16:00:00+00:00,10871.396614535046,10871.396614535046,44,fear
2020-02-25 20:00:00+00:00,10871.396614535046,10871.396614535046,44,fear
2020-02-26 00:00:00+00:00,10871.396614535046,10871.396614535046,41,fear
2020-02-26 04:00:00+00:00,10871.396614535046,10871.396614535046,41,fear
2020-02-26 08:00:00+00:00,10871.396614535046,10871.396614535046,41,fear
2020-02-26 12:00:00+00:00,10871.396614535046,10871.396614535046,41,fear
2020-02-26 16:00:00+00:00,10871.396614535046,10871.396614535046,41,fear
2020-02-26 20:00:00+00:00,10871.396614535046,10871.396614535046,41,fear
2020-02-27 00:00:00+00:00,10871.396614535046,10871.396614535046,39,fear
2020-02-27 04:00:00+00:00,10871.396614535046,10871.396614535046,39,fear
2020-02-27 08:00:00+00:00,10871.396614535046,10871.396614535046,39,fear
2020-02-27 12:00:00+00:00,10871.396614535046,10871.396614535046,39,fear
2020-02-27 16:00:00+00:00,10871.396614535046,10871.396614535046,39,fear
2020-02-27 20:00:00+00:00,10871.396614535046,10871.396614535046,39,fear
2020-02-28 00:00:00+00:00,10871.396614535046,10871.396614535046,40,fear
2020-02-28 04:00:00+00:00,10871.396614535046,10871.396614535046,40,fear
2020-02-28 08:00:00+00:00,10871.396614535046,10871.396614535046,40,fear
2020-02-28 12:00:00+00:00,10871.396614535046,10871.396614535046,40,fear
2020-02-28 16:00:00+00:00,10871.396614535046,10871.396614535046,40,fear
2020-02-28 20:00:00+00:00,10871.396614535046,10871.396614535046,40,fear
2020-02-29 00:00:00+00:00,10871.396614535046,10871.396614535046,38,fear
2020-02-29 04:00:00+00:00,10871.396614535046,10871.396614535046,38,fear
2020-02-29 08:00:00+00:00,10871.396614535046,10871.396614535046,38,fear
2020-02-29 12:00:00+00:00,10871.396614535046,10871.396614535046,38,fear
2020-02-29 16:00:00+00:00,10871.396614535046,10871.396614535046,38,fear
2020-02-29 20:00:00+00:00,10871.396614535046,10871.396614535046,38,fear
2020-03-01 00:00:00+00:00,10871.396614535046,10871.396614535046,39,fear
2020-03-01 04:00:00+00:00,10871.396614535046,10871.396614535046,39,fear
2020-03-01 08:00:00+00:00,10871.396614535046,10871.396614535046,39,fear
2020-03-01 12:00:00+00:00,10871.396614535046,10871.396614535046,39,fear
2020-03-01 16:00:00+00:00,10871.396614535046,10871.396614535046,39,fear
2020-03-01 20:00:00+00:00,10871.396614535046,10871.396614535046,39,fear
2020-03-02 00:00:00+00:00,10871.396614535046,10871.396614535046,38,fear
2020-03-02 04:00:00+00:00,10871.396614535046,10871.396614535046,38,fear
2020-03-02 08:00:00+00:00,10871.396614535046,10871.396614535046,38,fear
